"","DepthBin","Year","Month","Day","AD1pct","AD3uM","AD5uM","amoA","Arch","ARISA_391.9","ARISA_392.9","ARISA_393.9","ARISA_394.5","ARISA_395","ARISA_396","ARISA_397","ARISA_398","ARISA_399.1","ARISA_400.2","ARISA_400.5","ARISA_401.5","ARISA_402.4","ARISA_403.1","ARISA_403.8","ARISA_404.8","ARISA_405.6","ARISA_406.7","ARISA_407.7","ARISA_408.8","ARISA_409.4","ARISA_409.8","ARISA_410.1","ARISA_411.1","ARISA_411.3","ARISA_411.7","ARISA_412.7","ARISA_413.3","ARISA_414.2","ARISA_415.1","ARISA_415.4","ARISA_416.4","ARISA_417","ARISA_417.6","ARISA_418.5","ARISA_419.5","ARISA_420.5","ARISA_421.5","ARISA_422.3","ARISA_423.3","ARISA_424.4","ARISA_425.6","ARISA_425.9","ARISA_426.5","ARISA_427.4","ARISA_428.4","ARISA_429.3","ARISA_430.1","ARISA_430.4","ARISA_431.4","ARISA_432","ARISA_432.8","ARISA_433.6","ARISA_434.5","ARISA_435.5","ARISA_436.3","ARISA_436.6","ARISA_436.8","ARISA_437.5","ARISA_438.2","ARISA_439.2","ARISA_439.6","ARISA_440.5","ARISA_440.9","ARISA_442","ARISA_442.5","ARISA_442.7","ARISA_443","ARISA_444","ARISA_444.8","ARISA_445.8","ARISA_446.5","ARISA_447.3","ARISA_447.7","ARISA_448.7","ARISA_449.2","ARISA_450.2","ARISA_452.1","ARISA_454","ARISA_455.3","ARISA_456.4","ARISA_457.5","ARISA_459.5","ARISA_460.7","ARISA_461.6","ARISA_463.6","ARISA_465.3","ARISA_467.3","ARISA_469.4","ARISA_469.9","ARISA_471.9","ARISA_473","ARISA_474.9","ARISA_476.8","ARISA_478.8","ARISA_480","ARISA_481.8","ARISA_482.2","ARISA_484.1","ARISA_484.9","ARISA_486.6","ARISA_487.4","ARISA_488","ARISA_490","ARISA_491.7","ARISA_493.6","ARISA_495.4","ARISA_497.1","ARISA_498.7","ARISA_499.6","ARISA_500.7","ARISA_501.1","ARISA_502.9","ARISA_503.6","ARISA_505.7","ARISA_507.4","ARISA_507.8","ARISA_509.9","ARISA_511","ARISA_511.6","ARISA_513.2","ARISA_513.9","ARISA_515.9","ARISA_516.1","ARISA_517","ARISA_519","ARISA_519.6","ARISA_521.6","ARISA_522.8","ARISA_524.8","ARISA_526.8","ARISA_527.6","ARISA_529.5","ARISA_531.5","ARISA_532.4","ARISA_533.4","ARISA_533.6","ARISA_534.1","ARISA_535","ARISA_536.9","ARISA_538.9","ARISA_540.1","ARISA_541.5","ARISA_542.8","ARISA_543.8","ARISA_545.8","ARISA_547.8","ARISA_549.8","ARISA_550.8","ARISA_552.8","ARISA_553.2","ARISA_554.9","ARISA_556.7","ARISA_557.8","ARISA_559","ARISA_559.4","ARISA_559.7","ARISA_561.8","ARISA_563.6","ARISA_564.5","ARISA_566.5","ARISA_567.5","ARISA_567.8","ARISA_568.1","ARISA_570.1","ARISA_571.4","ARISA_571.7","ARISA_573.6","ARISA_575.6","ARISA_575.9","ARISA_576.1","ARISA_577.6","ARISA_579.3","ARISA_581.3","ARISA_582.1","ARISA_584","ARISA_584.4","ARISA_586.4","ARISA_586.6","ARISA_588.6","ARISA_589.7","ARISA_591.2","ARISA_591.6","ARISA_592.1","ARISA_594.1","ARISA_595.8","ARISA_596.8","ARISA_597.9","ARISA_598.6","ARISA_600.6","ARISA_602.5","ARISA_603.5","ARISA_604.4","ARISA_606.1","ARISA_607.4","ARISA_609.4","ARISA_611","ARISA_611.4","ARISA_613.3","ARISA_614.9","ARISA_616.2","ARISA_618.3","ARISA_618.6","ARISA_620.5","ARISA_622.5","ARISA_624.5","ARISA_625.9","ARISA_627.8","ARISA_628.6","ARISA_630.6","ARISA_632.6","ARISA_634.7","ARISA_635.4","ARISA_637.2","ARISA_637.9","ARISA_639.8","ARISA_640.6","ARISA_642.6","ARISA_642.9","ARISA_643.3","ARISA_644.9","ARISA_646.9","ARISA_647.7","ARISA_650.2","ARISA_653.1","ARISA_654.9","ARISA_657.6","ARISA_659","ARISA_662","ARISA_662.8","ARISA_663.4","ARISA_666.4","ARISA_667.6","ARISA_670.5","ARISA_671.2","ARISA_674.2","ARISA_676.9","ARISA_679.4","ARISA_682.4","ARISA_683.9","ARISA_686.9","ARISA_689.8","ARISA_692.2","ARISA_694.1","ARISA_697","ARISA_698.2","ARISA_700.7","ARISA_703.7","ARISA_704.7","ARISA_706.4","ARISA_709.4","ARISA_712.4","ARISA_713.9","ARISA_716.8","ARISA_718.4","ARISA_721.2","ARISA_724.3","ARISA_726.4","ARISA_729.4","ARISA_732.2","ARISA_732.5","ARISA_735.5","ARISA_735.7","ARISA_738.8","ARISA_741.8","ARISA_742.6","ARISA_744.7","ARISA_747.3","ARISA_749.6","ARISA_750.4","ARISA_752.3","ARISA_755.2","ARISA_755.4","ARISA_756.5","ARISA_758.3","ARISA_759.8","ARISA_762.8","ARISA_763.9","ARISA_764.5","ARISA_764.8","ARISA_765.7","ARISA_767.5","ARISA_770.5","ARISA_773.1","ARISA_776.1","ARISA_779.2","ARISA_779.7","ARISA_781.3","ARISA_782","ARISA_785","ARISA_787.7","ARISA_788.5","ARISA_791.4","ARISA_792.6","ARISA_795","ARISA_795.9","ARISA_798.7","ARISA_800.9","ARISA_801.8","ARISA_802.9","ARISA_803.5","ARISA_804.9","ARISA_805.1","ARISA_808","ARISA_808.4","ARISA_809","ARISA_810.6","ARISA_811","ARISA_812.4","ARISA_813.5","ARISA_816.5","ARISA_817.2","ARISA_817.6","ARISA_820.5","ARISA_823.1","ARISA_825.8","ARISA_828.8","ARISA_831.8","ARISA_833.8","ARISA_836.8","ARISA_837.1","ARISA_840","ARISA_843","ARISA_846","ARISA_846.2","ARISA_847.4","ARISA_847.7","ARISA_848.9","ARISA_849","ARISA_852.1","ARISA_854.8","ARISA_856.6","ARISA_857.1","ARISA_859.8","ARISA_860.4","ARISA_860.9","ARISA_863.9","ARISA_865.9","ARISA_868.8","ARISA_871.5","ARISA_874","ARISA_874.7","ARISA_877.9","ARISA_880.7","ARISA_881.4","ARISA_884.3","ARISA_884.8","ARISA_887.8","ARISA_889.2","ARISA_891.9","ARISA_892.7","ARISA_895.3","ARISA_897.8","ARISA_902.5","ARISA_902.8","ARISA_907.8","ARISA_912.5","ARISA_915.5","ARISA_915.9","ARISA_920.6","ARISA_924.9","ARISA_929","ARISA_933.7","ARISA_937.8","ARISA_939.4","ARISA_943.3","ARISA_946.3","ARISA_946.5","ARISA_951.6","ARISA_954","ARISA_956.5","ARISA_957.7","ARISA_958","ARISA_963","ARISA_964.8","ARISA_969.6","ARISA_973.5","ARISA_973.9","ARISA_978.9","ARISA_983.9","ARISA_987.8","ARISA_988.5","ARISA_993.6","ARISA_998.8","ARISA_999.9","ARISA_1002.2","ARISA_1007.2","ARISA_1008.1","ARISA_1011.5","ARISA_1012","ARISA_1014.9","ARISA_1015.9","ARISA_1017.8","ARISA_1020.8","ARISA_1023.2","ARISA_1025","ARISA_1026.9","ARISA_1030.5","ARISA_1035.2","ARISA_1037.7","ARISA_1040","ARISA_1043.1","ARISA_1048.2","ARISA_1053.2","ARISA_1056.1","ARISA_1056.8","ARISA_1061.5","ARISA_1064.1","ARISA_1067.4","ARISA_1070.6","ARISA_1071","ARISA_1072.6","ARISA_1075.7","ARISA_1079.5","ARISA_1083.3","ARISA_1087.1","ARISA_1090.8","ARISA_1095.8","ARISA_1100.8","ARISA_1101.5","ARISA_1102.6","ARISA_1106.6","ARISA_1110.6","ARISA_1114.6","ARISA_1118.6","ARISA_1123.6","ARISA_1127.2","ARISA_1130.1","ARISA_1134.1","ARISA_1137.1","ARISA_1138","ARISA_1140.6","ARISA_1145.6","ARISA_1149.3","ARISA_1153.4","ARISA_1157.2","ARISA_1158.6","ARISA_1159.7","ARISA_1163.6","ARISA_1167.5","ARISA_1171.4","ARISA_1176.4","ARISA_1181.1","ARISA_1181.7","ARISA_1185.8","ARISA_1186.7","ARISA_1187.7","ARISA_1191","ARISA_1192.4","ARISA_1194.3","ARISA_1195.5","ARISA_1197.4","ARISA_1199.7","ARISA_1200","AvgWavePd","AvgWind","Bact","BeamAttenuation","BeamTransmission","BFDepth","CDOM","CHL.A","Chl_A_Sat","ChlA_Sat8","Cmax_Depth","Conductivity","Curl","Depth","DomWavePd","DosEck","EEck","est.O2conc","est.O2pct","EStress","EWind","Fluorescence","Group1","Leu","MEI","Methane","MLD","NEck","NO2","NO3","NStress","NWind","O2Wink","osEck","OxygenCS","OxygenCTD","OxygenCurrent","OxygenSaturation","OxygenTemperature","PAR","pH","PO4","POC","PRCP","PrecipCat","Prim_Prod","Prim_Prod8","Salinity","SalinityCTD","SigTheta","SiO3","SSHD_Sat","Svd","TCO2","Temperature","TemperatureCTD","TempMax","TempMin","Thy","Upwelling","Vert","Vir","WaveHeight","WindGust","WndSpd.3","VBR","PStar","TurnoverLeu","TurnoverThy","isJanuary","isFebruary","isMarch","isApril","isMay","isJune","isJuly","isAugust","isSeptember","isOctober","isNovember","isDecember","is2000","is2001","is2002","is2003","is2004","is2005","is2006","is2007","is2008","is2009","is2010","is2011","DayI","Elapsed_Days","RDate","day.length","day.length.change.per.month","ShannonH","InvSimpson","Richness10000","Richness1000","Richness100","PeilouJ","dsCA1","dsCA2","dsCA3","dsCA4","dsCA5","bc.shift","st.shift","day.shift","bcsim555","bcsimDS55","bcsim5m","bcsimDCM","bcsim150m","bcsim500m","bcsim890m","sqrt_Bact","sqrt_Vir","sqrt_VBR","sqrt_CDOM","sqrt_PAR","sqrt_WaveHeight","sqrt_AvgWavePd","sqrt_WindGust","sqrt_TempMax","sqrt_TempMin","log_Leu","log_NO2","log_NO3","log_PO4","log_Thy","log_CHL.A","log_TurnoverLeu","log_TurnoverThy","log_PStar","log_Chl_A_Sat","log_ChlA_Sat8","log_Prim_Prod","log_Prim_Prod8","log_POC","log_Fluorescence","log_BeamAttenuation","log_MLD","log_PRCP","del_sqrt_Bact","del_sqrt_Vir","del_sqrt_VBR","del_log_NO2","del_log_NO3","del_log_PO4","del_log_PStar","del_log_Leu","del_log_TurnoverLeu","del_Salinity","del_Temperature","del_SSHD_Sat","del_log_Chl_A_Sat","del_Prim_Prod","del_log_Fluorescence","del_O2Wink","del_OxygenCTD","del_log_MLD","del_WndSpd.3","del_Svd","del_Vert","del_Upwelling","del_WaveHeight","del_AvgWavePd","del_DomWavePd","log_O2Combined","O2Combined"
"90","5",0,8,17,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.0138955836145118,0.0250730530682289,0,0,0,0,0.00198008316349287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000673028267187222,0,0.00729230627686363,0.0048352030785293,0.0124605233419804,0.0969360713149952,0,0,0.0062602629310431,0.00191108026537115,0,0,0,0,0,0,0,0,0,0,0,0,0.0683188693925145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513921584706558,0.00917238524018009,0.0036521533904424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157306606877489,0.00695529212226914,0.00258910874256719,0,0,0,0,0,0,0,0,0,0,0.00124405225019451,0.000534022428942016,0,0,0,0,0,0,0,0,0.00056702381500023,0.00208908774168515,0.00541022722954364,0.00473919904635995,0,0.0063522667952054,0,0,0,0,0.00160806753883663,0.00366015372645651,0.00492620690068983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130205468629682,0.00321613507767326,0,0,0,0,0,0.00953240036081516,0,0.00452719014198596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344814482208253,0.00165706959692307,0.00145206098656144,0.0184447746805366,0.0161486782444863,0.024958048238026,0.0150346314545211,0.0393426523914004,0,0,0.121282093847942,0.0195088193704136,0.0939549461077365,0,0.00231709731808736,0.0469219707227704,0.0443338620222049,0.0156486572436042,0,0.043341820356455,0.00391816456291164,0.00345014490608606,0,0,0,0,0.00533522407941134,0,0,0,0,0,0.00222509345392506,0,0,0.00170707169701127,0.00649327271745413,0.00898537738585021,0.00102304296780465,0,0.00662627830368875,0,0.00110804653795459,0.00108904573992108,0,0,0,0,0,0.00121005082213453,0.0028921214691017,0,0,0.00146806165858966,0,0.00195708219745229,0,0,0,0,0,0,0,0.00114304800801634,0.000727030535282482,0,0,0,0,0,0,0,0,0.000836035113474766,0.00174007308306949,0.000759031879338932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607055496330846,0.0233249796491453,0.000584024529030219,0,0,0.000686028813210155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554023268977297,0,0,0,0,0,0,0.000669028099180166,0.004849203666554,0.0048602041285734,0.000721030283271897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499620984081331,0.00196408249146464,0,0,0,0,0.00955640136885749,0.000907038095600015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470819774430526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0475,18,NA,NA,NA,NA,1.849049,NA,0.186002,0.172907,45,NA,215,NA,14.785833,41,-27,NA,NA,-254,-35,NA,NA,NA,-0.146,NA,NA,96,0.065,0.09,30,131,NA,-32,NA,NA,NA,NA,NA,56.936786,NA,0.325,53.282553,0,0,1380.67,928.128,NA,NA,NA,NA,NA,4,NA,NA,NA,300,200,NA,104,13,NA,1.211666,36,7,NA,0.319375,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,2000-08-17,13.3486527782579,-0.766294616316936,3.42576206173563,18.6867541025134,81,69,19,0.809087361882854,-0.13597068147772,0.347975072710909,0.151855191868928,0.176416557277809,-0.389869003579863,NA,NA,NA,0.376821787984898,0.376821787984898,1,0.50366168508015,0.367381445755587,0.243655065344168,NA,NA,NA,NA,1.35979741138156,7.54564682449424,1.10075701224203,2.65471279049166,6,17.3205080756888,14.142135623731,NA,-2.73335262458946,-2.39689577246529,-1.12085789761543,NA,NA,NA,NA,0.484507315448117,-1.68199785263857,-1.75500140128246,7.23032416757712,6.83316965430907,3.97560894175083,NA,NA,NA,2.30258509299405,NA,NA,NA,0.0741068732689252,0.887303195000903,-0.184778560487007,-0.0396612506161019,NA,NA,NA,NA,NA,0.213998736743084,114.66,NA,NA,NA,NA,26,13,24,-72,-0.279493,0.58163,-0.495833000000001,NA,NA
"91","5",0,9,18,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0546269665707965,0,0,0,0,0.000551019836714122,0,0,0,0,0,0,0,0,0,0,0.000610021960790588,0,0,0,0,0,0.0378523626850567,0.0537069334496042,0.0350052601893668,0.0983085391074079,0,0,0.00320711545615642,0.00109103927741399,0,0,0,0,0,0,0,0,0,0,0,0,0.0500718025848931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143405162585853,0.00503718133852819,0.00377913604889776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000830029881075719,0,0,0.00122604413758895,0.00155805609001924,0,0,0,0,0.0011390410054762,0.00338512186438712,0.00056402030473097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056402030473097,0,0,0.00461316607397866,0.00526018936681721,0,0.0128164613926101,0,0,0,0,0,0.0405904612566052,0.0233368401262445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000552019872715418,0,0,0,0,0.0022520810749187,0.00117804240952674,0,0,0,0.00279610065962375,0.00517118616270186,0.00412914864935138,0,0.0014920537139337,0,0.000646023256837246,0,0,0,0,0,0,0,0,0,0.00217907844682409,0.000767027612994068,0.00137204939377818,0.0137764959538543,0.00575920733146393,0.0142525130904713,0.00415214947738119,0.0485367473229036,0.0019720709945558,0,0,0.12648955362393,0.050000800028801,0,0.00697725118104252,0.0392974147069294,0.022520810749187,0.0230758307299063,0.00181706541435492,0.0225798128732634,0.0130614702129277,0.000849030565100344,0.00601321647579313,0,0,0,0.00333612010032361,0.000985035461276606,0,0.0022520810749187,0.00224408078690833,0,0.0407064654327556,0,0.00194507002252081,0.00472417007012252,0,0.0232318363461085,0,0,0.00139705029381058,0,0.000999035965294751,0.00284610245968855,0,0.000625022500810029,0,0,0,0,0.00844530403094511,0,0,0,0.000574020664743931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123404442559932,0.000691024876895568,0,0.000561020196727082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000605021780784108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073102631694741,0,0,0,0,0,0.00100303610929993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198937161737823,0.00503218115852171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62913,24,801961.132,0.5122,87.98,5.155,2.379496,0.15,0.230386,0.205153,40,4.75252,38,5,14.29,7,-5,NA,NA,-42,-14,0.477,NA,46854.7362,-0.249,NA,12,7,0.07,0.22,13,106,5.32,-5,219.282,4.7824,0.68027,5.09108,15.97707,45.589726,NA,0.27,63.916759,0,0,1495.33,1147.06,33.7131,33.70747,1023.47797,1.255,NA,17,NA,21.25,21.20223,317,222,145334.416107,32,37,21078298.733333,0.932173,54,33,26.2834417932028,0.25625,17.1159032584629,5.51804007255632,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,32,2000-09-18,12.2934312082185,-0.993662842858278,3.38920473117964,19.6834138648588,75,58,23,0.834688412662526,-0.155937442647322,0.566554986021237,0.44559913441226,-0.0947666088092676,-0.287416155334434,0.45629779310394,NA,32,0.236874779866566,0.236874779866566,1,0.317022237343175,0.327132391446679,NA,NA,895.522826063077,4591.11083871137,5.12673792905418,1.5425615060671,6.75201643955345,0.965491066763437,2.76208797832364,7.34846922834953,17.8044938147649,14.8996644257513,10.7548073754065,-2.65924575132053,-1.50959257746438,-1.30563645810244,11.8867926839128,-1.89711998488588,2.84000804642729,1.70802273792101,0.444846064832015,-1.46799911589549,-1.5839992367546,7.31010219725218,7.04495742613612,4.15758159616752,-0.740238788093796,-0.669040105216712,2.484906649788,2.30258509299405,-21.6294298184321,-47.6104553799223,0.0724092470843374,-1.54039266211485,-0.361210099104124,-0.159701110357907,-0.0232205752744574,1.67524986765929,-1.72414849758076,-0.0124499999999941,-1.4,NA,-0.0289988989435594,-106.54,0.680138403840834,0.257,0.0733100000000002,0.45953232937844,113,60,126,66,-0.216087,-1.248261,0.62087,1.67147330335355,237.59652
"92","5",0,10,9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0462358956717225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783152109236479,0,0.0446028287159774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569473348407285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131105375320388,0.00157806470065273,0.0025411041852716,0.000862035343449081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853034974433952,0,0,0,0,0,0.0044691832365127,0.0154076317129002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183707532008812,0,0,0.0139755729984929,0.00182807495107299,0,0.00472619377394473,0,0,0,0,0,0.0232799544781336,0.0123215051817125,0,0,0,0,0.00396916273567216,0.000863035384450763,0.000577023657969977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136205584428962,0.00229209397585301,0,0,0.00301212349706338,0,0.00749730738960297,0.00381315633940992,0.00068302800414817,0.00316212964731554,0.00116604780796013,0,0,0,0,0,0,0,0,0,0.000930038131563394,0.00255910492330186,0,0.00159106523367458,0.0234899630884866,0.00870935708364043,0.00130105334318707,0,0.109893505633731,0,0,0.0856505116709785,0.0213728762879278,0.0738200266210915,0,0,0.0346664213232743,0.0207808520149326,0.026458084781476,0.009883405219614,0.0186057628362763,0.0134625519646305,0,0,0,0,0,0.0027521128366263,0,0,0,0.0125375140380756,0.000960039361613826,0.0184307556609821,0,0.00357814670401486,0.00230609454987654,0,0.0197548099472078,0.0064602648708597,0,0,0,0.00142405838639384,0,0,0,0,0,0,0,0.00209108573451511,0,0,0,0,0,0,0,0,0,0,0,0,0.000894036655502876,0.0016110660537082,0,0,0,0,0,0,0,0,0,0.000591024231993512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574963573506514,0.0299622284513665,0,0.00586124031085274,0,0.00101104145269956,0,0,0,0,0,0.00107304399480379,0,0.00094503874658861,0,0.000785032186319639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852134937532439,0,0.00119204887400383,0,0,0,0,0,0,0,0.000759031120275931,0.000756030997270888,0,0,0,0,0,0.000648026569089333,0,0,0,0.000623025544047306,0,0,0,0.00161006601270652,0,0,0.0034071396927274,0.00204808397144283,0.000759031120275931,0,0,0,0.00677927795039597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102704210872646,0.00813033334366709,0,0,0,0,0,0,0,0,0,0,0.000551022591926269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.380869,23,763689.668,0.5408,87.35333,5.27033,3.087962,0.03,0.223801,0.227183,31,4.61244,134,5,14.91087,19,-17,NA,NA,-69,-14,0.94167,NA,250210.35,-0.382,NA,19,29,0.015,0.153,27,126,5.577,-9,227.389974,4.85571,0.67775,5.22473,17.36408,37.57202,NA,0.23,67.083886,0,1,1388.79,1900.58,33.70065,33.6951,1023.84263,0.305,NA,77,NA,19.85,19.79723,189,133,305797.409395,98,163,20643395.733333,0.716086,67,146,27.0311313591491,0.2204375,3.05219055886377,2.49737128091081,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,53,2000-10-09,11.5721559109953,-1.02862914097356,3.42416427077017,20.3503980981347,78,61,23,0.832952891260448,-0.144206994267974,0.408349914122164,0.330522552836395,-0.0217879812663197,-0.262189284047413,0.403335046836284,0.0130163228162329,21,0.321545980743952,0.321545980743952,1,0.252171232946717,0.343050592447276,0.331662816939683,NA,873.893396244645,4543.50038333145,5.19914717613852,1.75725979866382,6.12960194466166,0.846218647868268,2.52603820240312,8.18535277187245,13.7477270848675,11.5325625946708,12.4300572430658,-4.19963841343538,-1.87080267656851,-1.46533756846034,12.6306781008748,-3.50655789731998,1.11585954884653,0.915238691037534,0.421625489557558,-1.49699801483905,-1.48199941887825,7.23618814341933,7.54991438172911,4.20594386610594,-0.0601003842529617,-0.614705754253383,2.94443897916644,2.30258509299405,-112.401001886041,-400.533845531147,0.241441027358732,1.79170391583289,0.527567804909064,0.500381664604907,0.0898499230499297,-0.149202278090907,-0.126154144671387,-0.153400000000005,-4.25,NA,0.719997374905709,-563.257,-0.000679874674299905,0.289,0.11031,0.63907995928967,-266,-140,-289,-70,0.313914,-0.524203,0.99038,1.71865099740742,249.074397
